yea_count,nay_count,nominate_mid_1,nominate_mid_2,cumulative_rolls,action_count,sentiment,passed,date
289,124,0.12090247998362692,-0.3949330061363545,357614,0.0,-0.296,1,2023-09-29
218,213,-0.1524333365472913,0.9877021158409491,39,0.0,-0.296,1,2023-09-29
286,135,-0.09276224522434043,0.20540211442532522,289423,0.0,-0.296,1,2023-09-29
387,4,0.0,0.0,577558,0.0,-0.296,1,2023-09-30
223,203,0.05547256423206593,-0.029182001679907806,17837,15.262535684481072,-0.296,1,2023-09-30
412,0,0.0,0.0,275290,0.0,-0.296,1,2023-09-30
234,176,0.018358416838710458,0.12413786624270878,290531,0.0,-0.296,1,2023-09-30
332,77,0.21315150030002897,-0.8716363135125977,567202,0.0,-0.296,1,2023-10-02
216,208,0.021,0.144,312357,0.0,-0.296,1,2023-10-02
303,76,0.0397121727534864,-0.7205655336384188,37049,0.0,-0.296,1,2023-10-03
424,1,-0.12594194047826757,0.023702196326021857,38821,0.0,-0.296,1,2023-10-03
222,203,0.04976491622465026,-0.01792525144306023,17473,12.0916201248057,-0.296,1,2023-10-03
367,35,0.06058883193064635,-0.47733788283874734,547469,0.0,-0.296,1,2023-10-03
367,47,0.005637026962773132,0.038519684245616415,785007,18.0,-0.296,1,2023-10-03
297,128,-0.23949870301465795,0.058838781709483444,351899,0.0,-0.296,1,2023-10-04
330,80,0.010304654582452971,0.06594978932769902,784285,18.0,-0.296,1,2023-10-04
382,2,0.0,0.0,891088,0.15411913247416575,-0.296,1,2023-10-04
208,195,-0.015578447054800229,0.21426993477790357,431244,0.0,-0.296,1,2023-10-04
387,22,0.21967222510142062,-0.6646134198928331,102861,0.0,-0.296,1,2023-10-04
367,20,0.6008594890090647,-0.524471569340544,934920,0.9431386810877702,-0.296,1,2023-10-16
371,53,-0.03651929336515505,0.24738069272697505,110190,0.0,-0.296,1,2023-10-17
220,212,0.02106082078213415,-0.34557277876920717,231,16.48302335185975,-0.296,1,2023-10-17
371,33,0.33694130211489115,-0.8649770095386878,990638,9.795150423597594,-0.296,1,2023-10-17
233,166,0.19078404809336122,-0.3069344648184258,712903,1.0,-0.296,1,2023-10-17
370,54,-0.09855993478626121,0.02421368640077698,351664,0.0,-0.296,1,2023-10-17
335,86,0.012450419465222117,0.0024900838930444237,4574,0.4150139821740706,-0.296,1,2023-10-17
254,164,-0.07826294604920919,-0.7462648592975099,163799,0.0,-0.296,1,2023-10-18
371,24,0.6637232850772008,-0.03422975432473614,533939,0.0,-0.296,1,2023-10-18
206,198,0.049458160801145026,-0.02286097801757897,536343,0.0,-0.296,1,2023-10-19
238,164,0.018626350705205495,0.1311942962714474,663842,0.0,-0.296,1,2023-10-20
244,176,0.01775087623616463,0.11242221616237598,363513,0.0,-0.296,1,2023-10-24
315,104,0.010474949325584135,0.07033180261463631,373965,0.0,-0.296,1,2023-10-24
204,203,0.022814155260601987,0.13914155260601987,583792,0.0,-0.296,1,2023-10-24
390,21,0.3962463766115669,-0.9178283166878589,518652,0.0,-0.296,1,2023-10-25
324,85,0.010221522380242636,0.0689952760666378,752686,1.0,-0.296,1,2023-10-25
216,208,-0.1074992237979266,0.5555173547033339,165043,0.0,-0.296,1,2023-10-25
282,136,0.018762984478177584,0.016752664712658558,15956,0.0,-0.296,1,2023-10-25
215,199,-0.22833800415305616,0.6902079932030839,705166,0.0,-0.296,1,2023-10-25
392,21,0.04675714146290803,-0.9045627965443249,385548,0.0,-0.296,1,2023-10-25
385,23,-0.22230118707308794,-0.9497840601096113,540904,0.0,-0.296,1,2023-10-25
224,181,-0.04218825795694481,-0.04650452346872974,594879,0.0,-0.296,1,2023-10-26
324,100,-0.1314373642208671,0.43374330192886146,72134,0.0,-0.296,1,2023-10-26
370,34,0.17192119114792453,-0.27564224035287077,984585,8.065627217859037,-0.296,1,2023-10-26
320,106,-0.2337824703982091,-0.2095273807008844,44521,0.0,-0.296,1,2023-10-26
367,34,0.022383045871571233,-0.07709715800207868,539715,0.0,-0.296,1,2023-10-26
273,146,0.015915166612158534,0.04991574982904268,109504,0.0,-0.296,1,2023-10-26
413,0,0.0,0.0,275235,0.0,-0.296,1,2023-10-26
394,16,0.6824235556767206,-0.5461988413396146,558274,0.0,-0.296,1,2023-10-26
222,184,-0.09209573108749038,0.3021891176308278,593186,0.0,-0.296,1,2023-10-26
216,195,0.02893380307689626,-0.2631139715591226,846942,0.0,-0.296,1,2023-10-26
355,37,-0.5343308891943968,0.2692596866041193,954328,0.4016451408797349,-0.296,1,2023-10-26
216,200,-0.02004787595856003,0.08040089260701921,436589,0.0,-0.296,1,2023-10-26
293,126,-0.42077075574335576,0.7464181838135701,8565,0.0,-0.296,1,2023-10-26
209,197,-0.12160669659272323,0.5712647760054735,326947,0.0,-0.296,1,2023-10-26
398,10,0.10421699950821828,-0.31732740234874157,450595,0.0,-0.296,1,2023-10-26
250,152,0.03893227294848245,0.5908341101705465,944721,2.30204672933111,-0.296,1,2023-10-26
215,199,-0.08782138950931562,0.45703953867233094,721291,9.439081604457611,-0.296,1,2023-10-26
208,197,-0.04533636693209102,0.4744641008546444,717324,1.0,-0.296,1,2023-10-26
222,204,0.03143512623686309,-0.029927485352707547,54642,0.0,-0.296,1,2023-10-26
298,109,0.32720121903818394,-0.6218963410147517,446266,0.0,-0.296,1,2023-10-26
360,19,0.314807763302451,-0.4259163856444926,531857,0.0,-0.296,1,2023-10-26
204,198,-0.12950899678373817,0.8850033062753307,944305,1.6175575636856845,-0.296,1,2023-10-26
265,136,0.17307570560702323,-0.4338621530914542,820351,0.4717399873999478,-0.296,1,2023-10-26
255,152,0.24180249201579543,-0.6367966249360079,217865,0.0,-0.296,1,2023-10-26
422,2,0.0,0.0,499,0.027547672947283774,-0.296,1,2023-10-26
218,185,0.0652587281614041,0.09725332176087341,939216,5.555171282511536,-0.296,1,2023-10-26
221,196,0.15900375945888637,-0.2710038246125956,435575,0.0,-0.296,1,2023-10-26
208,195,0.0670778710356656,0.008589394499783937,981989,10.0,-0.296,1,2023-10-26
303,100,-0.057457461691801284,-0.43957705089593185,542761,0.0,-0.296,1,2023-10-26
215,207,-0.06218972151304207,-0.6946534649555034,66857,0.0,-0.296,1,2023-10-26
209,178,-0.08531394693847652,-0.7987526312571429,330467,0.0,-0.296,1,2023-10-26
423,0,0.0,0.0,9949,0.0,-0.296,1,2023-10-26
299,102,0.4545018146143448,-0.30580223707842663,977214,7.923433399589507,-0.296,1,2023-10-26
213,199,0.020158668933228367,0.1275156644337208,213137,0.0,-0.296,1,2023-10-30
423,1,0.0,0.0,508,0.0,-0.296,1,2023-10-31
243,180,0.040605438021038345,-0.021185445924020004,35399,0.0,-0.296,1,2023-10-31
402,12,0.4923671660610264,-0.43109160366690147,832578,0.0,-0.296,1,2023-10-31
242,178,-0.08304365401951837,-0.8518395438084616,67822,0.0,-0.296,1,2023-10-31
323,89,-0.07752381145807594,0.4388560591161196,102438,0.0,-0.296,1,2023-10-31
214,202,0.029,0.022133421736387656,7973,0.0,-0.296,1,2023-10-31
268,144,-0.24779065003129952,0.030294465959177147,561903,0.0,-0.296,1,2023-11-01
239,178,0.023764439491677596,0.03696690587594293,20484,0.0,-0.296,1,2023-11-01
345,63,0.022267883590951443,-0.4727791108801762,384479,0.0,-0.296,1,2023-11-01
328,86,0.008226586557553645,0.052885199298559143,333017,0.0,-0.296,1,2023-11-01
376,30,-0.012737519049107996,0.04270815210583268,847366,0.0,-0.296,1,2023-11-01
250,159,-0.1211373136219556,-0.15593873076720138,562913,0.0,-0.296,1,2023-11-01
